forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-08-09,1 day ahead cum death,2020-08-10,US,US,point,NA,162362.85413119197
2020-08-09,2 day ahead cum death,2020-08-11,US,US,point,NA,163714.43647411466
2020-08-09,3 day ahead cum death,2020-08-12,US,US,point,NA,165022.95760339499
2020-08-09,4 day ahead cum death,2020-08-13,US,US,point,NA,166240.780849576
2020-08-09,5 day ahead cum death,2020-08-14,US,US,point,NA,167533.08749237657
2020-08-09,6 day ahead cum death,2020-08-15,US,US,point,NA,168607.49119979143
2020-08-09,7 day ahead cum death,2020-08-16,US,US,point,NA,168127.96782419086
2020-08-09,8 day ahead cum death,2020-08-17,US,US,point,NA,169999.86050450802
2020-08-09,9 day ahead cum death,2020-08-18,US,US,point,NA,171374.45914393663
2020-08-09,10 day ahead cum death,2020-08-19,US,US,point,NA,172717.3153142929
2020-08-09,11 day ahead cum death,2020-08-20,US,US,point,NA,173904.43354031444
2020-08-09,12 day ahead cum death,2020-08-21,US,US,point,NA,175108.67813897133
2020-08-09,13 day ahead cum death,2020-08-22,US,US,point,NA,176165.59591329098
2020-08-09,14 day ahead cum death,2020-08-23,US,US,point,NA,175714.56481850147
2020-08-09,1 day ahead cum death,2020-08-10,01,Alabama,point,NA,1794.9635372757912
2020-08-09,2 day ahead cum death,2020-08-11,01,Alabama,point,NA,1817.7827178239822
2020-08-09,3 day ahead cum death,2020-08-12,01,Alabama,point,NA,1837.6555379629135
2020-08-09,4 day ahead cum death,2020-08-13,01,Alabama,point,NA,1852.101424396038
2020-08-09,5 day ahead cum death,2020-08-14,01,Alabama,point,NA,1863.5095742940903
2020-08-09,6 day ahead cum death,2020-08-15,01,Alabama,point,NA,1884.3274413347244
2020-08-09,7 day ahead cum death,2020-08-16,01,Alabama,point,NA,1900.0434011220932
2020-08-09,8 day ahead cum death,2020-08-17,01,Alabama,point,NA,1985.172969251871
2020-08-09,9 day ahead cum death,2020-08-18,01,Alabama,point,NA,2016.9850389063358
2020-08-09,10 day ahead cum death,2020-08-19,01,Alabama,point,NA,2024.4144337773323
2020-08-09,11 day ahead cum death,2020-08-20,01,Alabama,point,NA,2038.9407057464123
2020-08-09,12 day ahead cum death,2020-08-21,01,Alabama,point,NA,2047.541991442442
2020-08-09,13 day ahead cum death,2020-08-22,01,Alabama,point,NA,2069.9206197559834
2020-08-09,14 day ahead cum death,2020-08-23,01,Alabama,point,NA,2078.4707440137863
2020-08-09,1 day ahead cum death,2020-08-10,02,Alaska,point,NA,47.60942825675011
2020-08-09,2 day ahead cum death,2020-08-11,02,Alaska,point,NA,48.242651879787445
2020-08-09,3 day ahead cum death,2020-08-12,02,Alaska,point,NA,47.913089245557785
2020-08-09,4 day ahead cum death,2020-08-13,02,Alaska,point,NA,47.83258554339409
2020-08-09,5 day ahead cum death,2020-08-14,02,Alaska,point,NA,48.10285475850105
