forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-06-21,1 day ahead cum death,2020-06-22,US,US,point,NA,120717.04447612166
2020-06-21,2 day ahead cum death,2020-06-23,US,US,point,NA,121537.03424608707
2020-06-21,3 day ahead cum death,2020-06-24,US,US,point,NA,122220.79391339421
2020-06-21,4 day ahead cum death,2020-06-25,US,US,point,NA,122851.90136438608
2020-06-21,5 day ahead cum death,2020-06-26,US,US,point,NA,123468.48165294528
2020-06-21,6 day ahead cum death,2020-06-27,US,US,point,NA,124025.19964593649
2020-06-21,7 day ahead cum death,2020-06-28,US,US,point,NA,124250.65855205059
2020-06-21,8 day ahead cum death,2020-06-29,US,US,point,NA,125093.91660165787
2020-06-21,9 day ahead cum death,2020-06-30,US,US,point,NA,125815.48856127262
2020-06-21,10 day ahead cum death,2020-07-01,US,US,point,NA,126474.91773530841
2020-06-21,11 day ahead cum death,2020-07-02,US,US,point,NA,127111.40591904521
2020-06-21,12 day ahead cum death,2020-07-03,US,US,point,NA,127700.76254403591
2020-06-21,13 day ahead cum death,2020-07-04,US,US,point,NA,128270.02292057872
2020-06-21,14 day ahead cum death,2020-07-05,US,US,point,NA,128473.0831796825
2020-06-21,1 day ahead cum death,2020-06-22,01,Alabama,point,NA,839.9173097610474
2020-06-21,2 day ahead cum death,2020-06-23,01,Alabama,point,NA,850.5572939217091
2020-06-21,3 day ahead cum death,2020-06-24,01,Alabama,point,NA,864.1956833004951
2020-06-21,4 day ahead cum death,2020-06-25,01,Alabama,point,NA,887.664551794529
2020-06-21,5 day ahead cum death,2020-06-26,01,Alabama,point,NA,904.1806237697601
2020-06-21,6 day ahead cum death,2020-06-27,01,Alabama,point,NA,920.2850182652473
2020-06-21,7 day ahead cum death,2020-06-28,01,Alabama,point,NA,922.8684247732162
2020-06-21,8 day ahead cum death,2020-06-29,01,Alabama,point,NA,926.2561309933662
2020-06-21,9 day ahead cum death,2020-06-30,01,Alabama,point,NA,940.5115450322628
2020-06-21,10 day ahead cum death,2020-07-01,01,Alabama,point,NA,954.5422764122486
2020-06-21,11 day ahead cum death,2020-07-02,01,Alabama,point,NA,983.0130011737347
2020-06-21,12 day ahead cum death,2020-07-03,01,Alabama,point,NA,996.8927319645882
2020-06-21,13 day ahead cum death,2020-07-04,01,Alabama,point,NA,1014.6938568353653
2020-06-21,14 day ahead cum death,2020-07-05,01,Alabama,point,NA,1013.2179874181747
2020-06-21,1 day ahead cum death,2020-06-22,02,Alaska,point,NA,36.64233124256134
2020-06-21,2 day ahead cum death,2020-06-23,02,Alaska,point,NA,36.813565760850906
2020-06-21,3 day ahead cum death,2020-06-24,02,Alaska,point,NA,36.8270497918129
2020-06-21,4 day ahead cum death,2020-06-25,02,Alaska,point,NA,36.87488651275635
2020-06-21,5 day ahead cum death,2020-06-26,02,Alaska,point,NA,37.13335508108139
2020-06-21,6 day ahead cum death,2020-06-27,02,Alaska,point,NA,37.28932303190231
2020-06-21,7 day ahead cum death,2020-06-28,02,Alaska,point,NA,37.25635549426079
2020-06-21,8 day ahead cum death,2020-06-29,02,Alaska,point,NA,39.79583689570427
2020-06-21,9 day ahead cum death,2020-06-30,02,Alaska,point,NA,39.864663392305374
2020-06-21,10 day ahead cum death,2020-07-01,02,Alaska,point,NA,39.81946849822998
2020-06-21,11 day ahead cum death,2020-07-02,02,Alaska,point,NA,39.917023092508316
2020-06-21,12 day ahead cum death,2020-07-03,02,Alaska,point,NA,40.16758739948273
2020-06-21,13 day ahead cum death,2020-07-04,02,Alaska,point,NA,40.288725823163986
2020-06-21,14 day ahead cum death,2020-07-05,02,Alaska,point,NA,40.25575828552246
2020-06-21,1 day ahead cum death,2020-06-22,04,Arizona,point,NA,1352.1823874115944
2020-06-21,2 day ahead cum death,2020-06-23,04,Arizona,point,NA,1380.755013525486
2020-06-21,3 day ahead cum death,2020-06-24,04,Arizona,point,NA,1399.5219797194004
2020-06-21,4 day ahead cum death,2020-06-25,04,Arizona,point,NA,1438.7164574563506
2020-06-21,5 day ahead cum death,2020-06-26,04,Arizona,point,NA,1476.0799676775932
2020-06-21,6 day ahead cum death,2020-06-27,04,Arizona,point,NA,1510.624235510826
2020-06-21,7 day ahead cum death,2020-06-28,04,Arizona,point,NA,1507.0013977885246
2020-06-21,8 day ahead cum death,2020-06-29,04,Arizona,point,NA,1555.0800040960314
2020-06-21,9 day ahead cum death,2020-06-30,04,Arizona,point,NA,1571.6896245777607
2020-06-21,10 day ahead cum death,2020-07-01,04,Arizona,point,NA,1603.5380483865738
2020-06-21,11 day ahead cum death,2020-07-02,04,Arizona,point,NA,1649.8663743138313
2020-06-21,12 day ahead cum death,2020-07-03,04,Arizona,point,NA,1688.8513938486576
2020-06-21,13 day ahead cum death,2020-07-04,04,Arizona,point,NA,1725.0499133765697
2020-06-21,14 day ahead cum death,2020-07-05,04,Arizona,point,NA,1719.5176728665829
2020-06-21,1 day ahead cum death,2020-06-22,05,Arkansas,point,NA,259.6308416724205
2020-06-21,2 day ahead cum death,2020-06-23,05,Arkansas,point,NA,268.41607174277306
2020-06-21,3 day ahead cum death,2020-06-24,05,Arkansas,point,NA,276.9945668578148
2020-06-21,4 day ahead cum death,2020-06-25,05,Arkansas,point,NA,288.1538668870926
2020-06-21,5 day ahead cum death,2020-06-26,05,Arkansas,point,NA,296.9633206129074
2020-06-21,6 day ahead cum death,2020-06-27,05,Arkansas,point,NA,308.15066426992416
2020-06-21,7 day ahead cum death,2020-06-28,05,Arkansas,point,NA,309.7851377129555
2020-06-21,8 day ahead cum death,2020-06-29,05,Arkansas,point,NA,310.2860406935215
2020-06-21,9 day ahead cum death,2020-06-30,05,Arkansas,point,NA,317.2074953317642
2020-06-21,10 day ahead cum death,2020-07-01,05,Arkansas,point,NA,329.7209432721138
2020-06-21,11 day ahead cum death,2020-07-02,05,Arkansas,point,NA,340.17383444309235
2020-06-21,12 day ahead cum death,2020-07-03,05,Arkansas,point,NA,349.12899869680405
2020-06-21,13 day ahead cum death,2020-07-04,05,Arkansas,point,NA,361.7733389735222
2020-06-21,14 day ahead cum death,2020-07-05,05,Arkansas,point,NA,363.6765213906765
2020-06-21,1 day ahead cum death,2020-06-22,06,California,point,NA,5590.165792673826
2020-06-21,2 day ahead cum death,2020-06-23,06,California,point,NA,5683.715670913458
2020-06-21,3 day ahead cum death,2020-06-24,06,California,point,NA,5765.286800831556
2020-06-21,4 day ahead cum death,2020-06-25,06,California,point,NA,5842.644718438387
2020-06-21,5 day ahead cum death,2020-06-26,06,California,point,NA,5916.330421090126
2020-06-21,6 day ahead cum death,2020-06-27,06,California,point,NA,5988.41466870904
2020-06-21,7 day ahead cum death,2020-06-28,06,California,point,NA,6015.065819829702
2020-06-21,8 day ahead cum death,2020-06-29,06,California,point,NA,6067.918422162533
2020-06-21,9 day ahead cum death,2020-06-30,06,California,point,NA,6156.805970966816
2020-06-21,10 day ahead cum death,2020-07-01,06,California,point,NA,6251.471848100424
2020-06-21,11 day ahead cum death,2020-07-02,06,California,point,NA,6352.038571327925
2020-06-21,12 day ahead cum death,2020-07-03,06,California,point,NA,6425.116186469793
2020-06-21,13 day ahead cum death,2020-07-04,06,California,point,NA,6501.3522392213345
2020-06-21,14 day ahead cum death,2020-07-05,06,California,point,NA,6518.393110752106
2020-06-21,1 day ahead cum death,2020-06-22,08,Colorado,point,NA,1702.1777891516685
2020-06-21,2 day ahead cum death,2020-06-23,08,Colorado,point,NA,1710.428032696247
2020-06-21,3 day ahead cum death,2020-06-24,08,Colorado,point,NA,1723.3372121155262
2020-06-21,4 day ahead cum death,2020-06-25,08,Colorado,point,NA,1726.2890823185444
2020-06-21,5 day ahead cum death,2020-06-26,08,Colorado,point,NA,1727.4238165318966
2020-06-21,6 day ahead cum death,2020-06-27,08,Colorado,point,NA,1729.1676391661167
2020-06-21,7 day ahead cum death,2020-06-28,08,Colorado,point,NA,1728.3803644776344
2020-06-21,8 day ahead cum death,2020-06-29,08,Colorado,point,NA,1751.9363228976727
2020-06-21,9 day ahead cum death,2020-06-30,08,Colorado,point,NA,1757.9726139903069
2020-06-21,10 day ahead cum death,2020-07-01,08,Colorado,point,NA,1767.4059650301933
2020-06-21,11 day ahead cum death,2020-07-02,08,Colorado,point,NA,1770.3898771107197
2020-06-21,12 day ahead cum death,2020-07-03,08,Colorado,point,NA,1771.8072248399258
2020-06-21,13 day ahead cum death,2020-07-04,08,Colorado,point,NA,1772.6791245639324
2020-06-21,14 day ahead cum death,2020-07-05,08,Colorado,point,NA,1771.4952469468117
2020-06-21,1 day ahead cum death,2020-06-22,09,Connecticut,point,NA,4285.389276921749
2020-06-21,2 day ahead cum death,2020-06-23,09,Connecticut,point,NA,4283.346568048
2020-06-21,3 day ahead cum death,2020-06-24,09,Connecticut,point,NA,4294.087085723877
2020-06-21,4 day ahead cum death,2020-06-25,09,Connecticut,point,NA,4308.427044808865
2020-06-21,5 day ahead cum death,2020-06-26,09,Connecticut,point,NA,4313.734507262707
2020-06-21,6 day ahead cum death,2020-06-27,09,Connecticut,point,NA,4327.499773025513
2020-06-21,7 day ahead cum death,2020-06-28,09,Connecticut,point,NA,4332.68466848135
2020-06-21,8 day ahead cum death,2020-06-29,09,Connecticut,point,NA,4350.337958484888
2020-06-21,9 day ahead cum death,2020-06-30,09,Connecticut,point,NA,4349.942627727985
2020-06-21,10 day ahead cum death,2020-07-01,09,Connecticut,point,NA,4354.466680437326
2020-06-21,11 day ahead cum death,2020-07-02,09,Connecticut,point,NA,4362.235262989998
2020-06-21,12 day ahead cum death,2020-07-03,09,Connecticut,point,NA,4362.562202244997
2020-06-21,13 day ahead cum death,2020-07-04,09,Connecticut,point,NA,4373.429896295071
2020-06-21,14 day ahead cum death,2020-07-05,09,Connecticut,point,NA,4378.013579308987
2020-06-21,1 day ahead cum death,2020-06-22,10,Delaware,point,NA,443.39867210388184
2020-06-21,2 day ahead cum death,2020-06-23,10,Delaware,point,NA,447.70389556884766
2020-06-21,3 day ahead cum death,2020-06-24,10,Delaware,point,NA,447.71401834487915
2020-06-21,4 day ahead cum death,2020-06-25,10,Delaware,point,NA,453.2865619659424
2020-06-21,5 day ahead cum death,2020-06-26,10,Delaware,point,NA,453.4529724121094
2020-06-21,6 day ahead cum death,2020-06-27,10,Delaware,point,NA,451.9466505050659
2020-06-21,7 day ahead cum death,2020-06-28,10,Delaware,point,NA,452.1807999610901
2020-06-21,8 day ahead cum death,2020-06-29,10,Delaware,point,NA,461.1331539154053
2020-06-21,9 day ahead cum death,2020-06-30,10,Delaware,point,NA,463.59266543388367
2020-06-21,10 day ahead cum death,2020-07-01,10,Delaware,point,NA,462.87355947494507
2020-06-21,11 day ahead cum death,2020-07-02,10,Delaware,point,NA,468.87905955314636
2020-06-21,12 day ahead cum death,2020-07-03,10,Delaware,point,NA,469.2836482524872
2020-06-21,13 day ahead cum death,2020-07-04,10,Delaware,point,NA,468.0787055492401
2020-06-21,14 day ahead cum death,2020-07-05,10,Delaware,point,NA,466.8001137971878
2020-06-21,1 day ahead cum death,2020-06-22,12,Florida,point,NA,3189.747624695301
2020-06-21,2 day ahead cum death,2020-06-23,12,Florida,point,NA,3256.6712608635426
2020-06-21,3 day ahead cum death,2020-06-24,12,Florida,point,NA,3283.429917216301
2020-06-21,4 day ahead cum death,2020-06-25,12,Florida,point,NA,3332.2186786830425
2020-06-21,5 day ahead cum death,2020-06-26,12,Florida,point,NA,3380.866367995739
2020-06-21,6 day ahead cum death,2020-06-27,12,Florida,point,NA,3426.181282043457
2020-06-21,7 day ahead cum death,2020-06-28,12,Florida,point,NA,3445.824022680521
2020-06-21,8 day ahead cum death,2020-06-29,12,Florida,point,NA,3478.273527264595
2020-06-21,9 day ahead cum death,2020-06-30,12,Florida,point,NA,3543.1400312185287
2020-06-21,10 day ahead cum death,2020-07-01,12,Florida,point,NA,3574.695558309555
2020-06-21,11 day ahead cum death,2020-07-02,12,Florida,point,NA,3637.083898305893
2020-06-21,12 day ahead cum death,2020-07-03,12,Florida,point,NA,3697.2670745551586
2020-06-21,13 day ahead cum death,2020-07-04,12,Florida,point,NA,3753.3921106159687
2020-06-21,14 day ahead cum death,2020-07-05,12,Florida,point,NA,3783.01129463315
2020-06-21,1 day ahead cum death,2020-06-22,13,Georgia,point,NA,2612.4231054484844
2020-06-21,2 day ahead cum death,2020-06-23,13,Georgia,point,NA,2658.972920894623
2020-06-21,3 day ahead cum death,2020-06-24,13,Georgia,point,NA,2705.256568402052
2020-06-21,4 day ahead cum death,2020-06-25,13,Georgia,point,NA,2736.4211161732674
2020-06-21,5 day ahead cum death,2020-06-26,13,Georgia,point,NA,2769.290168017149
2020-06-21,6 day ahead cum death,2020-06-27,13,Georgia,point,NA,2786.595278352499
2020-06-21,7 day ahead cum death,2020-06-28,13,Georgia,point,NA,2782.4571893811226
2020-06-21,8 day ahead cum death,2020-06-29,13,Georgia,point,NA,2776.0557605326176
2020-06-21,9 day ahead cum death,2020-06-30,13,Georgia,point,NA,2823.250042140484
2020-06-21,10 day ahead cum death,2020-07-01,13,Georgia,point,NA,2872.4316870868206
