forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-07-05,1 day ahead cum death,2020-07-06,US,US,point,NA,129551.52478781343
2020-07-05,2 day ahead cum death,2020-07-07,US,US,point,NA,130238.98332634568
2020-07-05,3 day ahead cum death,2020-07-08,US,US,point,NA,130922.47519913316
2020-07-05,4 day ahead cum death,2020-07-09,US,US,point,NA,132090.9577333331
2020-07-05,5 day ahead cum death,2020-07-10,US,US,point,NA,132806.3299075961
2020-07-05,6 day ahead cum death,2020-07-11,US,US,point,NA,132960.74936264753
2020-07-05,7 day ahead cum death,2020-07-12,US,US,point,NA,133251.1881658435
2020-07-05,8 day ahead cum death,2020-07-13,US,US,point,NA,134130.41721880436
2020-07-05,9 day ahead cum death,2020-07-14,US,US,point,NA,134861.86505410075
2020-07-05,10 day ahead cum death,2020-07-15,US,US,point,NA,135694.04987236857
2020-07-05,11 day ahead cum death,2020-07-16,US,US,point,NA,136640.1930680871
2020-07-05,12 day ahead cum death,2020-07-17,US,US,point,NA,137576.99711373448
2020-07-05,13 day ahead cum death,2020-07-18,US,US,point,NA,137831.25133568048
2020-07-05,14 day ahead cum death,2020-07-19,US,US,point,NA,138200.2009358406
2020-07-05,1 day ahead cum death,2020-07-06,01,Alabama,point,NA,973.4986498653889
2020-07-05,2 day ahead cum death,2020-07-07,01,Alabama,point,NA,998.9294990003109
2020-07-05,3 day ahead cum death,2020-07-08,01,Alabama,point,NA,1019.6331194341183
2020-07-05,4 day ahead cum death,2020-07-09,01,Alabama,point,NA,1033.951414436102
2020-07-05,5 day ahead cum death,2020-07-10,01,Alabama,point,NA,1052.9713436961174
2020-07-05,6 day ahead cum death,2020-07-11,01,Alabama,point,NA,1055.284697264433
2020-07-05,7 day ahead cum death,2020-07-12,01,Alabama,point,NA,1052.9128341674805
2020-07-05,8 day ahead cum death,2020-07-13,01,Alabama,point,NA,1041.48763987422
2020-07-05,9 day ahead cum death,2020-07-14,01,Alabama,point,NA,1068.496886819601
2020-07-05,10 day ahead cum death,2020-07-15,01,Alabama,point,NA,1091.6448328197002
2020-07-05,11 day ahead cum death,2020-07-16,01,Alabama,point,NA,1107.4213418960571
2020-07-05,12 day ahead cum death,2020-07-17,01,Alabama,point,NA,1131.569765329361
2020-07-05,13 day ahead cum death,2020-07-18,01,Alabama,point,NA,1133.0306778848171
2020-07-05,14 day ahead cum death,2020-07-19,01,Alabama,point,NA,1132.08086591959
2020-07-05,1 day ahead cum death,2020-07-06,02,Alaska,point,NA,42.84104913473129
2020-07-05,2 day ahead cum death,2020-07-07,02,Alaska,point,NA,42.862481743097305
2020-07-05,3 day ahead cum death,2020-07-08,02,Alaska,point,NA,42.805330127477646
2020-07-05,4 day ahead cum death,2020-07-09,02,Alaska,point,NA,42.8244893848896
2020-07-05,5 day ahead cum death,2020-07-10,02,Alaska,point,NA,42.950666308403015
2020-07-05,6 day ahead cum death,2020-07-11,02,Alaska,point,NA,43.98538729548454
2020-07-05,7 day ahead cum death,2020-07-12,02,Alaska,point,NA,43.99234890937805
2020-07-05,8 day ahead cum death,2020-07-13,02,Alaska,point,NA,50.85785087943077
2020-07-05,9 day ahead cum death,2020-07-14,02,Alaska,point,NA,51.161728739738464
2020-07-05,10 day ahead cum death,2020-07-15,02,Alaska,point,NA,51.104577124118805
2020-07-05,11 day ahead cum death,2020-07-16,02,Alaska,point,NA,51.21826782822609
2020-07-05,12 day ahead cum death,2020-07-17,02,Alaska,point,NA,51.25760239362717
2020-07-05,13 day ahead cum death,2020-07-18,02,Alaska,point,NA,52.2859825193882
2020-07-05,14 day ahead cum death,2020-07-19,02,Alaska,point,NA,52.34279423952103
2020-07-05,1 day ahead cum death,2020-07-06,04,Arizona,point,NA,1777.670374006033
2020-07-05,2 day ahead cum death,2020-07-07,04,Arizona,point,NA,1860.5596623718739
2020-07-05,3 day ahead cum death,2020-07-08,04,Arizona,point,NA,1948.7327636480331
2020-07-05,4 day ahead cum death,2020-07-09,04,Arizona,point,NA,1990.8263618052006
2020-07-05,5 day ahead cum death,2020-07-10,04,Arizona,point,NA,2030.9092379808426
2020-07-05,6 day ahead cum death,2020-07-11,04,Arizona,point,NA,2047.9604771137238
2020-07-05,7 day ahead cum death,2020-07-12,04,Arizona,point,NA,2060.4449177980423
2020-07-05,8 day ahead cum death,2020-07-13,04,Arizona,point,NA,2011.1572611033916
2020-07-05,9 day ahead cum death,2020-07-14,04,Arizona,point,NA,2100.72237983346
2020-07-05,10 day ahead cum death,2020-07-15,04,Arizona,point,NA,2183.22629570961
2020-07-05,11 day ahead cum death,2020-07-16,04,Arizona,point,NA,2224.6364401876926
2020-07-05,12 day ahead cum death,2020-07-17,04,Arizona,point,NA,2269.327772319317
2020-07-05,13 day ahead cum death,2020-07-18,04,Arizona,point,NA,2286.3922452032566
2020-07-05,14 day ahead cum death,2020-07-19,04,Arizona,point,NA,2302.342655479908
2020-07-05,1 day ahead cum death,2020-07-06,05,Arkansas,point,NA,340.97978350520134
2020-07-05,2 day ahead cum death,2020-07-07,05,Arkansas,point,NA,346.11999291181564
2020-07-05,3 day ahead cum death,2020-07-08,05,Arkansas,point,NA,351.50259679555893
2020-07-05,4 day ahead cum death,2020-07-09,05,Arkansas,point,NA,352.4156685769558
2020-07-05,5 day ahead cum death,2020-07-10,05,Arkansas,point,NA,355.74401420354843
2020-07-05,6 day ahead cum death,2020-07-11,05,Arkansas,point,NA,357.54739969968796
2020-07-05,7 day ahead cum death,2020-07-12,05,Arkansas,point,NA,357.6055539548397
2020-07-05,8 day ahead cum death,2020-07-13,05,Arkansas,point,NA,384.0861646234989
2020-07-05,9 day ahead cum death,2020-07-14,05,Arkansas,point,NA,391.41551038622856
2020-07-05,10 day ahead cum death,2020-07-15,05,Arkansas,point,NA,395.5493225157261
