forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-06-28,1 day ahead cum death,2020-06-29,US,US,point,NA,124426.88882291317
2020-06-28,2 day ahead cum death,2020-06-30,US,US,point,NA,125218.55030968785
2020-06-28,3 day ahead cum death,2020-07-01,US,US,point,NA,125971.13490709662
2020-06-28,4 day ahead cum death,2020-07-02,US,US,point,NA,128540.97428521514
2020-06-28,5 day ahead cum death,2020-07-03,US,US,point,NA,129165.59471350908
2020-06-28,6 day ahead cum death,2020-07-04,US,US,point,NA,129586.47374296188
2020-06-28,7 day ahead cum death,2020-07-05,US,US,point,NA,129772.35534098744
2020-06-28,8 day ahead cum death,2020-07-06,US,US,point,NA,128954.13916543126
2020-06-28,9 day ahead cum death,2020-07-07,US,US,point,NA,129833.93767467141
2020-06-28,10 day ahead cum death,2020-07-08,US,US,point,NA,130569.08018761873
2020-06-28,11 day ahead cum death,2020-07-09,US,US,point,NA,133265.12213683128
2020-06-28,12 day ahead cum death,2020-07-10,US,US,point,NA,133996.2683903873
2020-06-28,13 day ahead cum death,2020-07-11,US,US,point,NA,134345.21348965168
2020-06-28,14 day ahead cum death,2020-07-12,US,US,point,NA,134548.56591176987
2020-06-28,1 day ahead cum death,2020-06-29,01,Alabama,point,NA,896.0642608702183
2020-06-28,2 day ahead cum death,2020-06-30,01,Alabama,point,NA,923.3378621339798
2020-06-28,3 day ahead cum death,2020-07-01,01,Alabama,point,NA,951.4708076715469
2020-06-28,4 day ahead cum death,2020-07-02,01,Alabama,point,NA,954.2721164822578
2020-06-28,5 day ahead cum death,2020-07-03,01,Alabama,point,NA,959.6470831334591
2020-06-28,6 day ahead cum death,2020-07-04,01,Alabama,point,NA,971.4562301039696
2020-06-28,7 day ahead cum death,2020-07-05,01,Alabama,point,NA,971.6816000044346
2020-06-28,8 day ahead cum death,2020-07-06,01,Alabama,point,NA,965.4316401779652
2020-06-28,9 day ahead cum death,2020-07-07,01,Alabama,point,NA,995.4074968099594
2020-06-28,10 day ahead cum death,2020-07-08,01,Alabama,point,NA,1025.361578732729
2020-06-28,11 day ahead cum death,2020-07-09,01,Alabama,point,NA,1027.5670350193977
2020-06-28,12 day ahead cum death,2020-07-10,01,Alabama,point,NA,1036.1892721056938
2020-06-28,13 day ahead cum death,2020-07-11,01,Alabama,point,NA,1047.3713484108448
2020-06-28,14 day ahead cum death,2020-07-12,01,Alabama,point,NA,1045.7838413715363
2020-06-28,1 day ahead cum death,2020-06-29,02,Alaska,point,NA,41.770032465457916
2020-06-28,2 day ahead cum death,2020-06-30,02,Alaska,point,NA,41.632263869047165
2020-06-28,3 day ahead cum death,2020-07-01,02,Alaska,point,NA,41.64661595225334
2020-06-28,4 day ahead cum death,2020-07-02,02,Alaska,point,NA,41.71330547332764
2020-06-28,5 day ahead cum death,2020-07-03,02,Alaska,point,NA,42.6936571598053
2020-06-28,6 day ahead cum death,2020-07-04,02,Alaska,point,NA,42.71295639872551
2020-06-28,7 day ahead cum death,2020-07-05,02,Alaska,point,NA,42.72770398855209
2020-06-28,8 day ahead cum death,2020-07-06,02,Alaska,point,NA,49.47486847639084
2020-06-28,9 day ahead cum death,2020-07-07,02,Alaska,point,NA,49.33996185660362
2020-06-28,10 day ahead cum death,2020-07-08,02,Alaska,point,NA,49.325173646211624
2020-06-28,11 day ahead cum death,2020-07-09,02,Alaska,point,NA,49.398830860853195
2020-06-28,12 day ahead cum death,2020-07-10,02,Alaska,point,NA,50.57570964097977
2020-06-28,13 day ahead cum death,2020-07-11,02,Alaska,point,NA,50.83286067843437
2020-06-28,14 day ahead cum death,2020-07-12,02,Alaska,point,NA,50.97844472527504
2020-06-28,1 day ahead cum death,2020-06-29,04,Arizona,point,NA,1511.824569284916
2020-06-28,2 day ahead cum death,2020-06-30,04,Arizona,point,NA,1558.9579238593578
2020-06-28,3 day ahead cum death,2020-07-01,04,Arizona,point,NA,1645.950520515442
2020-06-28,4 day ahead cum death,2020-07-02,04,Arizona,point,NA,1672.3948969841003
2020-06-28,5 day ahead cum death,2020-07-03,04,Arizona,point,NA,1724.2386142611504
2020-06-28,6 day ahead cum death,2020-07-04,04,Arizona,point,NA,1768.2055690288544
2020-06-28,7 day ahead cum death,2020-07-05,04,Arizona,point,NA,1783.5513628721237
2020-06-28,8 day ahead cum death,2020-07-06,04,Arizona,point,NA,1711.314041852951
2020-06-28,9 day ahead cum death,2020-07-07,04,Arizona,point,NA,1789.2827316820621
2020-06-28,10 day ahead cum death,2020-07-08,04,Arizona,point,NA,1878.2569256424904
2020-06-28,11 day ahead cum death,2020-07-09,04,Arizona,point,NA,1893.7061566114426
2020-06-28,12 day ahead cum death,2020-07-10,04,Arizona,point,NA,1951.8849535286427
2020-06-28,13 day ahead cum death,2020-07-11,04,Arizona,point,NA,1993.7600429952145
2020-06-28,14 day ahead cum death,2020-07-12,04,Arizona,point,NA,2012.0831719636917
2020-06-28,1 day ahead cum death,2020-06-29,05,Arkansas,point,NA,304.8898930847645
2020-06-28,2 day ahead cum death,2020-06-30,05,Arkansas,point,NA,314.12952467799187
2020-06-28,3 day ahead cum death,2020-07-01,05,Arkansas,point,NA,318.2753786444664
2020-06-28,4 day ahead cum death,2020-07-02,05,Arkansas,point,NA,317.14983627200127
2020-06-28,5 day ahead cum death,2020-07-03,05,Arkansas,point,NA,326.93972703814507
2020-06-28,6 day ahead cum death,2020-07-04,05,Arkansas,point,NA,337.2781109213829
2020-06-28,7 day ahead cum death,2020-07-05,05,Arkansas,point,NA,342.7861145436764
2020-06-28,8 day ahead cum death,2020-07-06,05,Arkansas,point,NA,352.5748146176338
2020-06-28,9 day ahead cum death,2020-07-07,05,Arkansas,point,NA,362.63785097002983
2020-06-28,10 day ahead cum death,2020-07-08,05,Arkansas,point,NA,367.03139293193817
