forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-04-19,1 day ahead cum death,2020-04-20,US,US,point,NA,40640.93491187692
2020-04-19,2 day ahead cum death,2020-04-21,US,US,point,NA,42684.22881820798
2020-04-19,3 day ahead cum death,2020-04-22,US,US,point,NA,45571.22856542468
2020-04-19,4 day ahead cum death,2020-04-23,US,US,point,NA,47724.88147729635
2020-04-19,5 day ahead cum death,2020-04-24,US,US,point,NA,49836.60833892226
2020-04-19,6 day ahead cum death,2020-04-25,US,US,point,NA,51644.38715606928
2020-04-19,7 day ahead cum death,2020-04-26,US,US,point,NA,53526.46501880884
2020-04-19,8 day ahead cum death,2020-04-27,US,US,point,NA,51569.55281993747
2020-04-19,9 day ahead cum death,2020-04-28,US,US,point,NA,53483.61439681053
2020-04-19,10 day ahead cum death,2020-04-29,US,US,point,NA,56521.856791615486
2020-04-19,11 day ahead cum death,2020-04-30,US,US,point,NA,58801.26718467474
2020-04-19,12 day ahead cum death,2020-05-01,US,US,point,NA,61034.50560376048
2020-04-19,13 day ahead cum death,2020-05-02,US,US,point,NA,62967.25116020441
2020-04-19,14 day ahead cum death,2020-05-03,US,US,point,NA,64769.45828002691
2020-04-19,1 day ahead cum death,2020-04-20,01,Alabama,point,NA,202.03719255328178
2020-04-19,2 day ahead cum death,2020-04-21,01,Alabama,point,NA,214.32851722836494
2020-04-19,3 day ahead cum death,2020-04-22,01,Alabama,point,NA,216.74543815851212
2020-04-19,4 day ahead cum death,2020-04-23,01,Alabama,point,NA,229.31709799170494
2020-04-19,5 day ahead cum death,2020-04-24,01,Alabama,point,NA,240.11674591898918
2020-04-19,6 day ahead cum death,2020-04-25,01,Alabama,point,NA,243.29098480939865
2020-04-19,7 day ahead cum death,2020-04-26,01,Alabama,point,NA,244.2670298218727
2020-04-19,8 day ahead cum death,2020-04-27,01,Alabama,point,NA,256.474944204092
2020-04-19,9 day ahead cum death,2020-04-28,01,Alabama,point,NA,269.24291983246803
2020-04-19,10 day ahead cum death,2020-04-29,01,Alabama,point,NA,275.0501655936241
2020-04-19,11 day ahead cum death,2020-04-30,01,Alabama,point,NA,286.8048793375492
2020-04-19,12 day ahead cum death,2020-05-01,01,Alabama,point,NA,297.6811933815479
2020-04-19,13 day ahead cum death,2020-05-02,01,Alabama,point,NA,297.3806163370609
2020-04-19,14 day ahead cum death,2020-05-03,01,Alabama,point,NA,298.4714628458023
2020-04-19,1 day ahead cum death,2020-04-20,02,Alaska,point,NA,41.67575761675835
2020-04-19,2 day ahead cum death,2020-04-21,02,Alaska,point,NA,41.30824112892151
2020-04-19,3 day ahead cum death,2020-04-22,02,Alaska,point,NA,41.208154916763306
2020-04-19,4 day ahead cum death,2020-04-23,02,Alaska,point,NA,41.208154916763306
2020-04-19,5 day ahead cum death,2020-04-24,02,Alaska,point,NA,41.30824112892151
2020-04-19,6 day ahead cum death,2020-04-25,02,Alaska,point,NA,41.03445053100586
2020-04-19,7 day ahead cum death,2020-04-26,02,Alaska,point,NA,41.03445053100586
2020-04-19,8 day ahead cum death,2020-04-27,02,Alaska,point,NA,52.616353660821915
2020-04-19,9 day ahead cum death,2020-04-28,02,Alaska,point,NA,52.24883717298508
2020-04-19,10 day ahead cum death,2020-04-29,02,Alaska,point,NA,52.148750960826874
2020-04-19,11 day ahead cum death,2020-04-30,02,Alaska,point,NA,52.148750960826874
2020-04-19,12 day ahead cum death,2020-05-01,02,Alaska,point,NA,52.227839916944504
2020-04-19,13 day ahead cum death,2020-05-02,02,Alaska,point,NA,51.954049319028854
2020-04-19,14 day ahead cum death,2020-05-03,02,Alaska,point,NA,51.954049319028854
2020-04-19,1 day ahead cum death,2020-04-20,04,Arizona,point,NA,172.9231564104557
2020-04-19,2 day ahead cum death,2020-04-21,04,Arizona,point,NA,177.91154435276985
2020-04-19,3 day ahead cum death,2020-04-22,04,Arizona,point,NA,183.93251064419746
2020-04-19,4 day ahead cum death,2020-04-23,04,Arizona,point,NA,191.99133443832397
2020-04-19,5 day ahead cum death,2020-04-24,04,Arizona,point,NA,203.53040182590485
2020-04-19,6 day ahead cum death,2020-04-25,04,Arizona,point,NA,240.76254859566689
2020-04-19,7 day ahead cum death,2020-04-26,04,Arizona,point,NA,247.47425401210785
2020-04-19,8 day ahead cum death,2020-04-27,04,Arizona,point,NA,229.20981365442276
2020-04-19,9 day ahead cum death,2020-04-28,04,Arizona,point,NA,237.99140951037407
2020-04-19,10 day ahead cum death,2020-04-29,04,Arizona,point,NA,249.27637574076653
2020-04-19,11 day ahead cum death,2020-04-30,04,Arizona,point,NA,261.09024995565414
2020-04-19,12 day ahead cum death,2020-05-01,04,Arizona,point,NA,274.5347779393196
2020-04-19,13 day ahead cum death,2020-05-02,04,Arizona,point,NA,307.1458268761635
2020-04-19,14 day ahead cum death,2020-05-03,04,Arizona,point,NA,310.2602754533291
2020-04-19,1 day ahead cum death,2020-04-20,05,Arkansas,point,NA,129.96107068657875
2020-04-19,2 day ahead cum death,2020-04-21,05,Arkansas,point,NA,132.69950848817825
2020-04-19,3 day ahead cum death,2020-04-22,05,Arkansas,point,NA,134.2237566113472
2020-04-19,4 day ahead cum death,2020-04-23,05,Arkansas,point,NA,135.28749725222588
2020-04-19,5 day ahead cum death,2020-04-24,05,Arkansas,point,NA,136.50616309046745
2020-04-19,6 day ahead cum death,2020-04-25,05,Arkansas,point,NA,136.90736666321754
2020-04-19,7 day ahead cum death,2020-04-26,05,Arkansas,point,NA,136.24083703756332
2020-04-19,8 day ahead cum death,2020-04-27,05,Arkansas,point,NA,169.8606281876564
2020-04-19,9 day ahead cum death,2020-04-28,05,Arkansas,point,NA,170.83054929971695
2020-04-19,10 day ahead cum death,2020-04-29,05,Arkansas,point,NA,176.0157469213009
2020-04-19,11 day ahead cum death,2020-04-30,05,Arkansas,point,NA,188.3725589811802
2020-04-19,12 day ahead cum death,2020-05-01,05,Arkansas,point,NA,193.10628440976143
2020-04-19,13 day ahead cum death,2020-05-02,05,Arkansas,point,NA,194.34335443377495
2020-04-19,14 day ahead cum death,2020-05-03,05,Arkansas,point,NA,193.663799315691
2020-04-19,1 day ahead cum death,2020-04-20,06,California,point,NA,1068.2666145265102
2020-04-19,2 day ahead cum death,2020-04-21,06,California,point,NA,1121.3007364571095
2020-04-19,3 day ahead cum death,2020-04-22,06,California,point,NA,1210.6453833580017
2020-04-19,4 day ahead cum death,2020-04-23,06,California,point,NA,1309.5035046637058
2020-04-19,5 day ahead cum death,2020-04-24,06,California,point,NA,1406.3041339218616
2020-04-19,6 day ahead cum death,2020-04-25,06,California,point,NA,1552.4246309399605
2020-04-19,7 day ahead cum death,2020-04-26,06,California,point,NA,1581.7538322210312
2020-04-19,8 day ahead cum death,2020-04-27,06,California,point,NA,1485.2593677341938
2020-04-19,9 day ahead cum death,2020-04-28,06,California,point,NA,1521.9825900793076
2020-04-19,10 day ahead cum death,2020-04-29,06,California,point,NA,1610.525693833828
2020-04-19,11 day ahead cum death,2020-04-30,06,California,point,NA,1720.4849212169647
2020-04-19,12 day ahead cum death,2020-05-01,06,California,point,NA,1802.0349931418896
2020-04-19,13 day ahead cum death,2020-05-02,06,California,point,NA,1941.1303181052208
2020-04-19,14 day ahead cum death,2020-05-03,06,California,point,NA,1985.8341159820557
2020-04-19,1 day ahead cum death,2020-04-20,08,Colorado,point,NA,465.0695549547672
2020-04-19,2 day ahead cum death,2020-04-21,08,Colorado,point,NA,493.02804270386696
2020-04-19,3 day ahead cum death,2020-04-22,08,Colorado,point,NA,518.6408241391182
2020-04-19,4 day ahead cum death,2020-04-23,08,Colorado,point,NA,538.7633636593819
2020-04-19,5 day ahead cum death,2020-04-24,08,Colorado,point,NA,540.660208016634
2020-04-19,6 day ahead cum death,2020-04-25,08,Colorado,point,NA,560.685199290514
2020-04-19,7 day ahead cum death,2020-04-26,08,Colorado,point,NA,567.9684217274189
2020-04-19,8 day ahead cum death,2020-04-27,08,Colorado,point,NA,581.9486639797688
2020-04-19,9 day ahead cum death,2020-04-28,08,Colorado,point,NA,616.710907459259
2020-04-19,10 day ahead cum death,2020-04-29,08,Colorado,point,NA,643.3519667685032
2020-04-19,11 day ahead cum death,2020-04-30,08,Colorado,point,NA,665.9950660467148
2020-04-19,12 day ahead cum death,2020-05-01,08,Colorado,point,NA,710.9749755859375
2020-04-19,13 day ahead cum death,2020-05-02,08,Colorado,point,NA,737.3377377688885
2020-04-19,14 day ahead cum death,2020-05-03,08,Colorado,point,NA,749.8532203733921
2020-04-19,1 day ahead cum death,2020-04-20,09,Connecticut,point,NA,893.9727228879929
2020-04-19,2 day ahead cum death,2020-04-21,09,Connecticut,point,NA,961.8129757642746
2020-04-19,3 day ahead cum death,2020-04-22,09,Connecticut,point,NA,1211.086743235588
2020-04-19,4 day ahead cum death,2020-04-23,09,Connecticut,point,NA,1329.4644212126732
2020-04-19,5 day ahead cum death,2020-04-24,09,Connecticut,point,NA,1385.8949014544487
2020-04-19,6 day ahead cum death,2020-04-25,09,Connecticut,point,NA,1433.6482481360435
2020-04-19,7 day ahead cum death,2020-04-26,09,Connecticut,point,NA,1474.4912974238396
2020-04-19,8 day ahead cum death,2020-04-27,09,Connecticut,point,NA,1248.334727048874
2020-04-19,9 day ahead cum death,2020-04-28,09,Connecticut,point,NA,1315.1670181751251
2020-04-19,10 day ahead cum death,2020-04-29,09,Connecticut,point,NA,1605.7443288564682
2020-04-19,11 day ahead cum death,2020-04-30,09,Connecticut,point,NA,1690.1967408061028
2020-04-19,12 day ahead cum death,2020-05-01,09,Connecticut,point,NA,1730.7537189126015
2020-04-19,13 day ahead cum death,2020-05-02,09,Connecticut,point,NA,1778.5386850237846
2020-04-19,14 day ahead cum death,2020-05-03,09,Connecticut,point,NA,1824.305822789669
2020-04-19,1 day ahead cum death,2020-04-20,10,Delaware,point,NA,70.87524747848511
2020-04-19,2 day ahead cum death,2020-04-21,10,Delaware,point,NA,74.34140491485596
2020-04-19,3 day ahead cum death,2020-04-22,10,Delaware,point,NA,69.85026502609253
2020-04-19,4 day ahead cum death,2020-04-23,10,Delaware,point,NA,81.84119081497192
2020-04-19,5 day ahead cum death,2020-04-24,10,Delaware,point,NA,100.83125114440918
2020-04-19,6 day ahead cum death,2020-04-25,10,Delaware,point,NA,103.83875274658203
2020-04-19,7 day ahead cum death,2020-04-26,10,Delaware,point,NA,99.52584600448608
2020-04-19,8 day ahead cum death,2020-04-27,10,Delaware,point,NA,104.8338851928711
2020-04-19,9 day ahead cum death,2020-04-28,10,Delaware,point,NA,113.50351667404175
2020-04-19,10 day ahead cum death,2020-04-29,10,Delaware,point,NA,111.62148857116699
2020-04-19,11 day ahead cum death,2020-04-30,10,Delaware,point,NA,122.89316749572754
2020-04-19,12 day ahead cum death,2020-05-01,10,Delaware,point,NA,143.42551040649414
2020-04-19,13 day ahead cum death,2020-05-02,10,Delaware,point,NA,143.94378757476807
2020-04-19,14 day ahead cum death,2020-05-03,10,Delaware,point,NA,150.68261289596558
2020-04-19,1 day ahead cum death,2020-04-20,12,Florida,point,NA,809.7105834186077
2020-04-19,2 day ahead cum death,2020-04-21,12,Florida,point,NA,817.412042170763
2020-04-19,3 day ahead cum death,2020-04-22,12,Florida,point,NA,910.3805252015591
2020-04-19,4 day ahead cum death,2020-04-23,12,Florida,point,NA,983.4651684165001
2020-04-19,5 day ahead cum death,2020-04-24,12,Florida,point,NA,1039.4198670387268
2020-04-19,6 day ahead cum death,2020-04-25,12,Florida,point,NA,1032.736418068409
2020-04-19,7 day ahead cum death,2020-04-26,12,Florida,point,NA,1079.2937422692776
2020-04-19,8 day ahead cum death,2020-04-27,12,Florida,point,NA,1091.1535917520523
2020-04-19,9 day ahead cum death,2020-04-28,12,Florida,point,NA,1076.3779921233654
2020-04-19,10 day ahead cum death,2020-04-29,12,Florida,point,NA,1149.312720566988
2020-04-19,11 day ahead cum death,2020-04-30,12,Florida,point,NA,1235.875128120184
2020-04-19,12 day ahead cum death,2020-05-01,12,Florida,point,NA,1287.5222575366497
2020-04-19,13 day ahead cum death,2020-05-02,12,Florida,point,NA,1265.5128033459187
2020-04-19,14 day ahead cum death,2020-05-03,12,Florida,point,NA,1313.1382664740086
2020-04-19,1 day ahead cum death,2020-04-20,13,Georgia,point,NA,731.8084800541401
2020-04-19,2 day ahead cum death,2020-04-21,13,Georgia,point,NA,780.7795135080814
2020-04-19,3 day ahead cum death,2020-04-22,13,Georgia,point,NA,798.2164559960365
2020-04-19,4 day ahead cum death,2020-04-23,13,Georgia,point,NA,847.3754398524761
2020-04-19,5 day ahead cum death,2020-04-24,13,Georgia,point,NA,916.7344845533371
2020-04-19,6 day ahead cum death,2020-04-25,13,Georgia,point,NA,941.2654622197151
2020-04-19,7 day ahead cum death,2020-04-26,13,Georgia,point,NA,951.1994217932224
2020-04-19,8 day ahead cum death,2020-04-27,13,Georgia,point,NA,960.5444147884846
2020-04-19,9 day ahead cum death,2020-04-28,13,Georgia,point,NA,962.6858498752117
2020-04-19,10 day ahead cum death,2020-04-29,13,Georgia,point,NA,1006.3658058047295
2020-04-19,11 day ahead cum death,2020-04-30,13,Georgia,point,NA,1070.1509004235268
2020-04-19,12 day ahead cum death,2020-05-01,13,Georgia,point,NA,1108.7867336273193
2020-04-19,13 day ahead cum death,2020-05-02,13,Georgia,point,NA,1128.428356230259
2020-04-19,14 day ahead cum death,2020-05-03,13,Georgia,point,NA,1126.7728869616985
2020-04-19,1 day ahead cum death,2020-04-20,16,Idaho,point,NA,87.82065072655678
2020-04-19,2 day ahead cum death,2020-04-21,16,Idaho,point,NA,93.76729539036751
2020-04-19,3 day ahead cum death,2020-04-22,16,Idaho,point,NA,100.86811789870262
2020-04-19,4 day ahead cum death,2020-04-23,16,Idaho,point,NA,104.08979806303978
2020-04-19,5 day ahead cum death,2020-04-24,16,Idaho,point,NA,101.12868174910545
2020-04-19,6 day ahead cum death,2020-04-25,16,Idaho,point,NA,101.96745869517326
2020-04-19,7 day ahead cum death,2020-04-26,16,Idaho,point,NA,103.61123716831207
2020-04-19,8 day ahead cum death,2020-04-27,16,Idaho,point,NA,110.88933977484703
2020-04-19,9 day ahead cum death,2020-04-28,16,Idaho,point,NA,116.57793048024178
2020-04-19,10 day ahead cum death,2020-04-29,16,Idaho,point,NA,122.9012850522995
2020-04-19,11 day ahead cum death,2020-04-30,16,Idaho,point,NA,126.05697020888329
2020-04-19,12 day ahead cum death,2020-05-01,16,Idaho,point,NA,122.89461001753807
2020-04-19,13 day ahead cum death,2020-05-02,16,Idaho,point,NA,123.25138440728188
2020-04-19,14 day ahead cum death,2020-05-03,16,Idaho,point,NA,124.71179729700089
2020-04-19,1 day ahead cum death,2020-04-20,17,Illinois,point,NA,1223.5066617429256
2020-04-19,2 day ahead cum death,2020-04-21,17,Illinois,point,NA,1294.9735660254955
2020-04-19,3 day ahead cum death,2020-04-22,17,Illinois,point,NA,1374.4899978935719
2020-04-19,4 day ahead cum death,2020-04-23,17,Illinois,point,NA,1498.0428425073624
2020-04-19,5 day ahead cum death,2020-04-24,17,Illinois,point,NA,1559.9835936427116
2020-04-19,6 day ahead cum death,2020-04-25,17,Illinois,point,NA,1686.303608596325
2020-04-19,7 day ahead cum death,2020-04-26,17,Illinois,point,NA,1705.4092012941837
2020-04-19,8 day ahead cum death,2020-04-27,17,Illinois,point,NA,1577.8325437009335
2020-04-19,9 day ahead cum death,2020-04-28,17,Illinois,point,NA,1646.596951007843
2020-04-19,10 day ahead cum death,2020-04-29,17,Illinois,point,NA,1733.4858386218548
2020-04-19,11 day ahead cum death,2020-04-30,17,Illinois,point,NA,1865.3583027720451
2020-04-19,12 day ahead cum death,2020-05-01,17,Illinois,point,NA,1939.6190836131573
2020-04-19,13 day ahead cum death,2020-05-02,17,Illinois,point,NA,2075.1065031290054
2020-04-19,14 day ahead cum death,2020-05-03,17,Illinois,point,NA,2096.14864641428
2020-04-19,1 day ahead cum death,2020-04-20,18,Indiana,point,NA,534.5775646865368
2020-04-19,2 day ahead cum death,2020-04-21,18,Indiana,point,NA,557.0452457666397
2020-04-19,3 day ahead cum death,2020-04-22,18,Indiana,point,NA,603.8118582963943
2020-04-19,4 day ahead cum death,2020-04-23,18,Indiana,point,NA,653.9569762647152
2020-04-19,5 day ahead cum death,2020-04-24,18,Indiana,point,NA,699.8603288531303
2020-04-19,6 day ahead cum death,2020-04-25,18,Indiana,point,NA,718.8138723671436
2020-04-19,7 day ahead cum death,2020-04-26,18,Indiana,point,NA,735.9038181304932
2020-04-19,8 day ahead cum death,2020-04-27,18,Indiana,point,NA,685.2602057754993
2020-04-19,9 day ahead cum death,2020-04-28,18,Indiana,point,NA,716.807723492384
2020-04-19,10 day ahead cum death,2020-04-29,18,Indiana,point,NA,760.501849770546
2020-04-19,11 day ahead cum death,2020-04-30,18,Indiana,point,NA,809.1257741749287
2020-04-19,12 day ahead cum death,2020-05-01,18,Indiana,point,NA,856.0773456990719
2020-04-19,13 day ahead cum death,2020-05-02,18,Indiana,point,NA,886.9985635578632
2020-04-19,14 day ahead cum death,2020-05-03,18,Indiana,point,NA,905.6889676749706
2020-04-19,1 day ahead cum death,2020-04-20,19,Iowa,point,NA,175.10571858286858
2020-04-19,2 day ahead cum death,2020-04-21,19,Iowa,point,NA,182.98345080018044
2020-04-19,3 day ahead cum death,2020-04-22,19,Iowa,point,NA,191.01603737473488
2020-04-19,4 day ahead cum death,2020-04-23,19,Iowa,point,NA,198.9761115014553
2020-04-19,5 day ahead cum death,2020-04-24,19,Iowa,point,NA,203.66915211081505
2020-04-19,6 day ahead cum death,2020-04-25,19,Iowa,point,NA,217.61669531464577
2020-04-19,7 day ahead cum death,2020-04-26,19,Iowa,point,NA,225.83496609330177
2020-04-19,8 day ahead cum death,2020-04-27,19,Iowa,point,NA,249.9849056303501
2020-04-19,9 day ahead cum death,2020-04-28,19,Iowa,point,NA,262.63899168372154
2020-04-19,10 day ahead cum death,2020-04-29,19,Iowa,point,NA,272.1469857990742
2020-04-19,11 day ahead cum death,2020-04-30,19,Iowa,point,NA,281.5369902551174
2020-04-19,12 day ahead cum death,2020-05-01,19,Iowa,point,NA,292.6014603972435
2020-04-19,13 day ahead cum death,2020-05-02,19,Iowa,point,NA,321.73476815223694
2020-04-19,14 day ahead cum death,2020-05-03,19,Iowa,point,NA,329.68234875798225
2020-04-19,1 day ahead cum death,2020-04-20,20,Kansas,point,NA,205.9599820971489
2020-04-19,2 day ahead cum death,2020-04-21,20,Kansas,point,NA,214.8763104081154
2020-04-19,3 day ahead cum death,2020-04-22,20,Kansas,point,NA,217.43799272179604
2020-04-19,4 day ahead cum death,2020-04-23,20,Kansas,point,NA,227.924640417099
2020-04-19,5 day ahead cum death,2020-04-24,20,Kansas,point,NA,232.60468411445618
2020-04-19,6 day ahead cum death,2020-04-25,20,Kansas,point,NA,234.0493736565113
2020-04-19,7 day ahead cum death,2020-04-26,20,Kansas,point,NA,242.42270055413246
2020-04-19,8 day ahead cum death,2020-04-27,20,Kansas,point,NA,266.47739392519
2020-04-19,9 day ahead cum death,2020-04-28,20,Kansas,point,NA,277.40185952186584
2020-04-19,10 day ahead cum death,2020-04-29,20,Kansas,point,NA,283.0388311445713
2020-04-19,11 day ahead cum death,2020-04-30,20,Kansas,point,NA,295.91025027632713
2020-04-19,12 day ahead cum death,2020-05-01,20,Kansas,point,NA,304.36826714873314
2020-04-19,13 day ahead cum death,2020-05-02,20,Kansas,point,NA,309.23844200372696
2020-04-19,14 day ahead cum death,2020-05-03,20,Kansas,point,NA,317.4385196566582
2020-04-19,1 day ahead cum death,2020-04-20,21,Kentucky,point,NA,246.70766600966454
2020-04-19,2 day ahead cum death,2020-04-21,21,Kentucky,point,NA,261.1162854731083
2020-04-19,3 day ahead cum death,2020-04-22,21,Kentucky,point,NA,262.4518903493881
2020-04-19,4 day ahead cum death,2020-04-23,21,Kentucky,point,NA,283.9791868031025
2020-04-19,5 day ahead cum death,2020-04-24,21,Kentucky,point,NA,290.9933971762657
2020-04-19,6 day ahead cum death,2020-04-25,21,Kentucky,point,NA,297.495041847229
2020-04-19,7 day ahead cum death,2020-04-26,21,Kentucky,point,NA,299.34880289435387
2020-04-19,8 day ahead cum death,2020-04-27,21,Kentucky,point,NA,315.44832211732864
2020-04-19,9 day ahead cum death,2020-04-28,21,Kentucky,point,NA,333.6247375011444
2020-04-19,10 day ahead cum death,2020-04-29,21,Kentucky,point,NA,340.581670075655
2020-04-19,11 day ahead cum death,2020-04-30,21,Kentucky,point,NA,356.4896020889282
2020-04-19,12 day ahead cum death,2020-05-01,21,Kentucky,point,NA,372.24621164798737
2020-04-19,13 day ahead cum death,2020-05-02,21,Kentucky,point,NA,378.4076008796692
2020-04-19,14 day ahead cum death,2020-05-03,21,Kentucky,point,NA,371.78944116830826
2020-04-19,1 day ahead cum death,2020-04-20,22,Louisiana,point,NA,1194.547067642212
2020-04-19,2 day ahead cum death,2020-04-21,22,Louisiana,point,NA,1312.3207883238792
2020-04-19,3 day ahead cum death,2020-04-22,22,Louisiana,point,NA,1365.8612555861473
2020-04-19,4 day ahead cum death,2020-04-23,22,Louisiana,point,NA,1387.4122287034988
2020-04-19,5 day ahead cum death,2020-04-24,22,Louisiana,point,NA,1432.6390674710274
2020-04-19,6 day ahead cum death,2020-04-25,22,Louisiana,point,NA,1478.435080498457
2020-04-19,7 day ahead cum death,2020-04-26,22,Louisiana,point,NA,1498.2814886868
2020-04-19,8 day ahead cum death,2020-04-27,22,Louisiana,point,NA,1383.6478300094604
2020-04-19,9 day ahead cum death,2020-04-28,22,Louisiana,point,NA,1494.9098022282124
2020-04-19,10 day ahead cum death,2020-04-29,22,Louisiana,point,NA,1538.3476341962814
2020-04-19,11 day ahead cum death,2020-04-30,22,Louisiana,point,NA,1550.8086575567722
2020-04-19,12 day ahead cum death,2020-05-01,22,Louisiana,point,NA,1598.5838750004768
2020-04-19,13 day ahead cum death,2020-05-02,22,Louisiana,point,NA,1632.947585940361
2020-04-19,14 day ahead cum death,2020-05-03,22,Louisiana,point,NA,1648.030323266983
2020-04-19,1 day ahead cum death,2020-04-20,23,Maine,point,NA,40.26077401638031
2020-04-19,2 day ahead cum death,2020-04-21,23,Maine,point,NA,40.72718566656113
2020-04-19,3 day ahead cum death,2020-04-22,23,Maine,point,NA,45.78135907649994
2020-04-19,4 day ahead cum death,2020-04-23,23,Maine,point,NA,48.0546640753746
2020-04-19,5 day ahead cum death,2020-04-24,23,Maine,point,NA,50.41645899415016
2020-04-19,6 day ahead cum death,2020-04-25,23,Maine,point,NA,53.74550974369049
2020-04-19,7 day ahead cum death,2020-04-26,23,Maine,point,NA,56.32058411836624
2020-04-19,8 day ahead cum death,2020-04-27,23,Maine,point,NA,50.04862993955612
2020-04-19,9 day ahead cum death,2020-04-28,23,Maine,point,NA,50.35145992040634
2020-04-19,10 day ahead cum death,2020-04-29,23,Maine,point,NA,55.711338341236115
2020-04-19,11 day ahead cum death,2020-04-30,23,Maine,point,NA,59.24441349506378
2020-04-19,12 day ahead cum death,2020-05-01,23,Maine,point,NA,61.038786590099335
2020-04-19,13 day ahead cum death,2020-05-02,23,Maine,point,NA,63.234500259160995
2020-04-19,14 day ahead cum death,2020-05-03,23,Maine,point,NA,66.56019803881645
2020-04-19,1 day ahead cum death,2020-04-20,24,Maryland,point,NA,452.1620854437351
2020-04-19,2 day ahead cum death,2020-04-21,24,Maryland,point,NA,502.33545127511024
2020-04-19,3 day ahead cum death,2020-04-22,24,Maryland,point,NA,494.5535639822483
2020-04-19,4 day ahead cum death,2020-04-23,24,Maryland,point,NA,500.47921147942543
2020-04-19,5 day ahead cum death,2020-04-24,24,Maryland,point,NA,517.8671844303608
2020-04-19,6 day ahead cum death,2020-04-25,24,Maryland,point,NA,613.2505705058575
2020-04-19,7 day ahead cum death,2020-04-26,24,Maryland,point,NA,668.3876446783543
2020-04-19,8 day ahead cum death,2020-04-27,24,Maryland,point,NA,664.2438939213753
2020-04-19,9 day ahead cum death,2020-04-28,24,Maryland,point,NA,716.2935461997986
2020-04-19,10 day ahead cum death,2020-04-29,24,Maryland,point,NA,723.563739836216
2020-04-19,11 day ahead cum death,2020-04-30,24,Maryland,point,NA,741.2438920736313
2020-04-19,12 day ahead cum death,2020-05-01,24,Maryland,point,NA,763.3268391489983
2020-04-19,13 day ahead cum death,2020-05-02,24,Maryland,point,NA,860.5007909238338
2020-04-19,14 day ahead cum death,2020-05-03,24,Maryland,point,NA,925.7959447205067
2020-04-19,1 day ahead cum death,2020-04-20,25,Massachusetts,point,NA,1274.3240454792976
2020-04-19,2 day ahead cum death,2020-04-21,25,Massachusetts,point,NA,1227.2583832144737
2020-04-19,3 day ahead cum death,2020-04-22,25,Massachusetts,point,NA,1668.547692835331
2020-04-19,4 day ahead cum death,2020-04-23,25,Massachusetts,point,NA,1671.7745135426521
2020-04-19,5 day ahead cum death,2020-04-24,25,Massachusetts,point,NA,1934.1554835438728
2020-04-19,6 day ahead cum death,2020-04-25,25,Massachusetts,point,NA,2042.8961402773857
2020-04-19,7 day ahead cum death,2020-04-26,25,Massachusetts,point,NA,2398.9229137301445
2020-04-19,8 day ahead cum death,2020-04-27,25,Massachusetts,point,NA,2017.727834701538
2020-04-19,9 day ahead cum death,2020-04-28,25,Massachusetts,point,NA,2007.2004306316376
2020-04-19,10 day ahead cum death,2020-04-29,25,Massachusetts,point,NA,2426.7221463918686
2020-04-19,11 day ahead cum death,2020-04-30,25,Massachusetts,point,NA,2467.3377104997635
2020-04-19,12 day ahead cum death,2020-05-01,25,Massachusetts,point,NA,2795.4552034139633
2020-04-19,13 day ahead cum death,2020-05-02,25,Massachusetts,point,NA,3000.981954097748
2020-04-19,14 day ahead cum death,2020-05-03,25,Massachusetts,point,NA,3323.219085097313
