forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-07-12,1 day ahead cum death,2020-07-13,US,US,point,NA,134411.86711978912
2020-07-12,2 day ahead cum death,2020-07-14,US,US,point,NA,135579.6897316575
2020-07-12,3 day ahead cum death,2020-07-15,US,US,point,NA,136538.56034758687
2020-07-12,4 day ahead cum death,2020-07-16,US,US,point,NA,137681.88521555066
2020-07-12,5 day ahead cum death,2020-07-17,US,US,point,NA,138690.02343213558
2020-07-12,6 day ahead cum death,2020-07-18,US,US,point,NA,139404.62490099669
2020-07-12,7 day ahead cum death,2020-07-19,US,US,point,NA,140056.00349849463
2020-07-12,8 day ahead cum death,2020-07-20,US,US,point,NA,140313.2563147545
2020-07-12,9 day ahead cum death,2020-07-21,US,US,point,NA,141493.89648646116
2020-07-12,10 day ahead cum death,2020-07-22,US,US,point,NA,142627.99801379442
2020-07-12,11 day ahead cum death,2020-07-23,US,US,point,NA,144004.2096544206
2020-07-12,12 day ahead cum death,2020-07-24,US,US,point,NA,145201.50148952007
2020-07-12,13 day ahead cum death,2020-07-25,US,US,point,NA,146085.19044682384
2020-07-12,14 day ahead cum death,2020-07-26,US,US,point,NA,146866.80882751942
2020-07-12,1 day ahead cum death,2020-07-13,01,Alabama,point,NA,1078.335847556591
2020-07-12,2 day ahead cum death,2020-07-14,01,Alabama,point,NA,1102.6633531749249
2020-07-12,3 day ahead cum death,2020-07-15,01,Alabama,point,NA,1127.6354205012321
2020-07-12,4 day ahead cum death,2020-07-16,01,Alabama,point,NA,1141.522948294878
2020-07-12,5 day ahead cum death,2020-07-17,01,Alabama,point,NA,1183.136927753687
2020-07-12,6 day ahead cum death,2020-07-18,01,Alabama,point,NA,1193.6185486018658
2020-07-12,7 day ahead cum death,2020-07-19,01,Alabama,point,NA,1203.2049463689327
2020-07-12,8 day ahead cum death,2020-07-20,01,Alabama,point,NA,1194.003336906433
2020-07-12,9 day ahead cum death,2020-07-21,01,Alabama,point,NA,1225.1423258781433
2020-07-12,10 day ahead cum death,2020-07-22,01,Alabama,point,NA,1256.7449450194836
2020-07-12,11 day ahead cum death,2020-07-23,01,Alabama,point,NA,1274.4056722223759
2020-07-12,12 day ahead cum death,2020-07-24,01,Alabama,point,NA,1319.3401862680912
2020-07-12,13 day ahead cum death,2020-07-25,01,Alabama,point,NA,1338.1977118849754
2020-07-12,14 day ahead cum death,2020-07-26,01,Alabama,point,NA,1348.6002922058105
2020-07-12,1 day ahead cum death,2020-07-13,02,Alaska,point,NA,38.719384998083115
2020-07-12,2 day ahead cum death,2020-07-14,02,Alaska,point,NA,38.7390798330307
2020-07-12,3 day ahead cum death,2020-07-15,02,Alaska,point,NA,38.65953129529953
2020-07-12,4 day ahead cum death,2020-07-16,02,Alaska,point,NA,38.80684024095535
2020-07-12,5 day ahead cum death,2020-07-17,02,Alaska,point,NA,40.87726649641991
2020-07-12,6 day ahead cum death,2020-07-18,02,Alaska,point,NA,40.98171606659889
2020-07-12,7 day ahead cum death,2020-07-19,02,Alaska,point,NA,41.044979989528656
2020-07-12,8 day ahead cum death,2020-07-20,02,Alaska,point,NA,41.843697518110275
2020-07-12,9 day ahead cum death,2020-07-21,02,Alaska,point,NA,42.12509033083916
2020-07-12,10 day ahead cum death,2020-07-22,02,Alaska,point,NA,42.12826234102249
2020-07-12,11 day ahead cum death,2020-07-23,02,Alaska,point,NA,42.19114899635315
2020-07-12,12 day ahead cum death,2020-07-24,02,Alaska,point,NA,44.760248601436615
2020-07-12,13 day ahead cum death,2020-07-25,02,Alaska,point,NA,44.57935193181038
2020-07-12,14 day ahead cum death,2020-07-26,02,Alaska,point,NA,44.79993948340416
2020-07-12,1 day ahead cum death,2020-07-13,04,Arizona,point,NA,2166.0082315206528
